designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,x,y,z
Gaia DR3 1683609076745527680,1683609076745527680,181.3678591223992,69.53936644393914,64.80015973818486,-456.8478581499936,-55.22236209243127,1.313092,11.726795,2.873104,6.0700026,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3003.26,4.2813,-0.6627,15.4268,0.0001,0.0001,0.0,-0.0738842926217222,-0.001764222588070194,0.19808363469977244
Gaia DR3 5408648849826522112,5408648849826522112,149.64610696127892,-46.42724566366923,64.71926571445111,479.7692305780282,-479.8667056523368,1.1642276,10.012039,2.7006292,,NOT_AVAILABLE,2,True,True,False,False,False,True,True,3107.4812,3.9018,-0.5668,15.4536,0.0005,0.0003,0.0002,-0.12553335508643204,0.07351425501979772,-0.15290930789477813
Gaia DR3 2797745549200773120,2797745549200773120,4.070650621944494,19.860692297743864,65.04914175185596,708.1365425921044,-748.87827438726,1.5912825,11.886798,2.8727007,-1.4497403,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3002.2363,4.3279,-0.6718,15.4548,0.0,0.0,0.0,0.19798563727014284,0.014089852769551147,0.07169708349164944
Gaia DR3 1791995119082190848,1791995119082190848,320.52669933336875,22.93195139794007,64.58020655577381,108.77033174921245,117.79429893122432,1.1227998,9.775237,2.0750475,5.4482627,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3380.8362,4.0347,-1.1636,15.4997,0.0001,0.0001,0.0,0.1495958509446384,-0.12320026737338993,0.08199038658507557
Gaia DR3 6564091190988411520,6564091190988411520,327.0667117287086,-47.30492965427047,64.27166055130206,165.06854306177507,-295.552731253777,0.87611145,5.419392,0.777997,-7.546653,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5815.8623,4.2949,-0.2768,15.5147,0.0,0.0,0.0,0.11964452210322046,-0.07750015397504145,-0.15450884280756672
Gaia DR3 2835207319109249920,2835207319109249920,344.3675708158258,20.769104345387102,64.40477219179482,207.32768225871277,61.16421533774069,1.0572765,5.283212,0.82859325,-33.331707,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5662.524,4.3077,-0.187,15.5181,0.0,0.0,0.0,0.18925058653776067,-0.052955196735731354,0.07452963870410081
Gaia DR3 5329751125239019392,5329751125239019392,130.79417390943064,-46.99125024145183,64.27255281530275,540.3055513337912,-637.1045589732616,1.2133439,13.125737,3.1257772,30.723118,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3058.8489,5.0738,-0.2261,15.5196,0.0,0.0,0.0,-0.09365715220678728,0.10852516317227204,-0.15367756009995867
Gaia DR3 1635375460142367104,1635375460142367104,254.0095535449022,65.13502280368243,65.29044855555695,237.18542448644493,49.07700315474167,4.0194187,4.7508183,0.67635536,-20.669493,NOT_AVAILABLE,0,False,False,False,False,False,True,True,6169.928,4.0823,-1.0632,15.5205,0.0,0.0,0.0,-0.024341750015875754,-0.08494322335953783,0.1906650771372198
Gaia DR3 1083242222939300480,1083242222939300480,122.07423466781546,58.519009709876286,64.43359958979265,-174.8352711168581,-62.300337917620254,1.3851392,11.55008,2.5645752,19.287481,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3108.3582,4.3076,-0.8733,15.5652,0.0003,0.0002,0.0001,-0.058107133001833525,0.09272330754958129,0.17870006881870612
Gaia DR3 6260386975385254656,6260386975385254656,235.1447950075073,-18.048628879190318,64.18253335778927,161.1494468905148,89.73007338890027,1.0526844,8.362635,1.6218686,4.466184,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4101.4546,4.5723,-0.0054,15.5659,0.0,0.0,0.0,-0.11385632659161432,-0.1634814477543939,-0.06491817477165414
Gaia DR3 3774789959807192064,3774789959807192064,159.9158018299303,-6.924217819335643,64.19772887955008,-717.93552070627,-104.81845472732408,0.9970238,10.270334,2.3853092,2.9263144,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3217.182,4.0685,-0.8553,15.5716,0.0,0.0,0.0,-0.1952836944114646,0.07140261943054935,-0.025251232161417118
Gaia DR3 2046207670631964928,2046207670631964928,290.8921569949528,33.22267802956897,64.07028934672152,81.96620358884029,160.15848938817615,0.97614366,6.161308,0.95756006,-21.622744,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5305.309,4.4263,0.1657,15.5763,0.0,0.0,0.0,0.062466236858808914,-0.16365011857712214,0.11472495937990965
Gaia DR3 4880837088995983360,4880837088995983360,71.84678323756246,-27.842462894558413,63.89982609995488,72.17596216204038,172.35513865456466,1.084004,10.460175,2.6394682,,NOT_AVAILABLE,2,True,True,False,False,False,True,True,3076.1182,3.8816,-0.8069,15.5878,0.0006,0.0004,0.0002,0.05764329385877196,0.17580675119214614,-0.0977229500392979
Gaia DR3 4240815184408080512,4240815184408080512,299.56408334184505,2.034030629490488,64.1467249609067,-337.70706347397083,-820.5441850398313,1.2140716,10.955686,2.3869991,3.7654488,VARIABLE,0,True,True,True,True,False,False,True,3227.8335,4.315,-0.8462,15.5969,0.0013,0.0009,0.0005,0.10311209536542515,-0.18177533589958547,0.007422166868840122
Gaia DR3 5945941905576552064,5945941905576552064,266.0361549633902,-51.8349016618794,64.08529417744371,-15.03365551054608,-190.90057499776287,0.8579926,4.942752,0.8506088,-9.54413,NOT_AVAILABLE,0,True,True,True,False,False,True,True,5590.9136,4.22,-0.023,15.6071,0.0,0.0,0.0,-0.008926674266084561,-0.12882555096101772,-0.1643064740844445
Gaia DR3 1833199729671740800,1833199729671740800,300.9623356058576,23.336629388172494,64.01198953137545,-1003.9934560286669,-912.7184937140594,0.95581365,7.0359473,1.0450363,-2.5027993,NOT_AVAILABLE,0,True,True,True,False,False,True,True,4945.5796,4.5183,-0.8199,15.6127,0.0,0.0,0.0,0.09868367887356319,-0.1644820440096784,0.08275379674534437
Gaia DR3 3134682194522547968,3134682194522547968,113.57319136841932,0.9832433944126404,64.0035341170434,-19.098744961156083,-599.2800447427575,1.2701293,10.871917,2.4284725,7.534817,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3174.9622,4.1738,-0.9115,15.6138,0.0,0.0,0.0,-0.08352686376988139,0.19142953634767076,0.0035845434476144836
Gaia DR3 1244571953471006720,1244571953471006720,206.8133909945028,17.457173637726076,64.04697623237095,-468.9225601068748,63.46858141462215,0.86741585,4.356021,0.6444831,-16.750475,NOT_AVAILABLE,0,True,True,True,False,False,True,True,6319.2407,4.1688,-0.0794,15.6162,0.0,0.0,0.0,-0.17781583148945168,-0.0898734086826992,0.06265574708413418
Gaia DR3 3845035696121944576,3845035696121944576,139.04266578605825,1.8853361511850135,63.89092797847018,54.82261133983465,-101.30459478738815,1.123814,11.688736,2.7644186,-13.2892275,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3012.6096,4.2175,-0.7969,15.6438,0.0,0.0,0.0,-0.1573652138405391,0.13658989240906502,0.00685915953926506
Gaia DR3 6572227714472220288,6572227714472220288,327.29951391397503,-41.55949475597503,63.84032922665101,308.06371289135825,-179.53126501846566,2.8144817,11.351092,2.5327902,27.446745,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3222.1362,4.2987,-1.1212,15.6549,0.0008,0.0005,0.0003,0.13118649858941397,-0.08422180694772037,-0.138212980898438
Gaia DR3 6143501502007380608,6143501502007380608,183.661899415528,-46.05505230126102,63.823897628031645,-735.5430361195366,-243.4450373152773,1.0882654,13.757075,3.4714756,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2938.0007,5.1003,-0.1713,15.6621,0.0002,0.0001,0.0001,-0.14422034184489574,-0.009230010486231281,-0.1499381175600152
Gaia DR3 4880837088995421952,4880837088995421952,71.84473709645555,-27.84079924965513,63.81434124038072,46.30581500962252,152.1388012740418,1.0958966,9.257235,1.9525537,28.221159,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3669.6794,4.5445,-0.459,15.6654,0.0025,0.0018,0.001,0.05736487949454902,0.17493651061041127,-0.0972335248595752
Gaia DR3 2636589099125426816,2636589099125426816,345.46652895143507,-3.849672612330977,61.834078502615135,402.7537924129328,-213.66655565116488,18.149633,7.207799,1.1274595,-44.17485,NOT_AVAILABLE,0,False,False,False,False,False,True,True,4905.6895,4.5783,-0.1604,15.667,0.0,0.0,0.0,0.2010640355669125,-0.05212402763951097,-0.013976997250085926
Gaia DR3 5970189332424492160,5970189332424492160,254.17809476004484,-39.13735925768554,63.726103624238334,51.24670137529056,-108.69900923285306,0.92365205,8.07022,1.4524531,-8.952599,VARIABLE,0,True,True,True,True,False,True,True,4334.8286,4.6294,0.1964,15.6681,0.0,0.0,0.0,-0.04402191400309975,-0.15534343330884773,-0.1313903375027968
Gaia DR3 3244915072792668416,3244915072792668416,58.64775014592239,-6.823671241650217,63.8136033499158,-5.526239377688409,527.3485236910128,1.1170083,8.42398,1.709322,62.13918,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3877.1719,4.448,-0.5079,15.6696,0.0,0.0,0.0,0.10753069074751244,0.17649413846482814,-0.024730664439867014
Gaia DR3 3213958769587525888,3213958769587525888,79.80586741563162,-3.07320375008595,63.64345779109681,699.9096105469612,137.82430941282388,0.9689201,7.4928217,1.2794523,88.48242,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4587.147,4.5363,-0.2426,15.7049,0.0,0.0,0.0,0.036702788137126637,0.2041054448552553,-0.011133985615764015
Gaia DR3 1235125877277843840,1235125877277843840,218.04584697379087,16.013385429054974,63.38492807099326,178.4250183953549,-70.52661431229022,1.3550768,12.240585,2.867095,-3.2200525,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3089.9375,4.4993,-0.8861,15.7084,0.0,0.0,0.0,-0.15716880969790603,-0.12299638904267965,0.05727764746820399
Gaia DR3 6614285855300051840,6614285855300051840,337.3146183010141,-30.022016820274224,63.65194057756435,220.7956810653301,-812.3021533981414,1.0263444,7.298902,1.2794709,5.507382,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4598.2256,4.5355,0.2314,15.7109,0.0,0.0,0.0,0.1658399607270648,-0.06932264777506353,-0.10386835095079215
Gaia DR3 5970189504223192960,5970189504223192960,254.20268899770025,-39.09440697481273,63.58220163977265,56.065063536616165,-106.791062269871,0.9506588,10.380703,2.51482,-7.002363,VARIABLE,0,True,True,False,True,False,True,True,3121.3318,3.9392,-0.8343,15.7141,0.0,0.0,0.0,-0.04385328202907439,-0.15500197892471643,-0.13088499480750168
Gaia DR3 1655482224982135040,1655482224982135040,255.4369477446704,74.19781368444308,63.532189943492725,-254.8401069579656,54.83525096164605,1.581555,12.342951,2.789981,-24.321655,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3060.747,4.6196,-0.6195,15.7446,0.0015,0.001,0.0006,-0.01418443055556508,-0.05459918331409162,0.19932534518501302
Gaia DR3 5943550124208359552,5943550124208359552,250.36544421749787,-43.98861786008088,63.45587976026715,-376.3998063345479,-485.13770269809663,0.9394789,10.642615,2.2661905,46.44102,VARIABLE,0,True,True,False,True,False,False,True,3460.6782,4.6201,-0.742,15.7528,0.0198,0.0133,0.0081,-0.050055258547966115,-0.14030367079077025,-0.14379690148720506
Gaia DR3 6328672145023976960,6328672145023976960,217.6931064328809,-8.647390665378762,63.36253925054066,-1270.9909276841292,-238.51708557763695,1.0979886,8.720943,1.8221636,-22.48592,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3899.8958,4.561,-0.0348,15.7584,0.0,0.0,0.0,-0.16191521067559772,-0.12511118094360682,-0.031119003664684636
Gaia DR3 3345968334645285376,3345968334645285376,91.66810166362778,15.5416453082647,63.40654504107504,-120.71603250483558,-103.48630746850164,0.9798761,6.53857,0.9838109,-10.014866,VARIABLE,0,True,True,False,True,False,True,True,5187.5664,4.4842,-0.4722,15.7594,0.0,0.0,0.0,-0.005804262871366542,0.19930787584842055,0.055452504869390115
Gaia DR3 5970189504209690496,5970189504209690496,254.20167987142372,-39.09401792053027,63.52312678591539,46.90372006277018,-113.68489033038924,1.2546964,11.785176,2.9604092,-7.4321904,NOT_AVAILABLE,0,False,False,False,False,False,False,True,3085.3643,4.629,-0.2037,15.7686,0.0002,0.0001,0.0001,-0.04370467641271346,-0.15446633802552623,-0.1304315353596248
Gaia DR3 6579894402894605824,6579894402894605824,317.95785580970306,-43.61672534471101,63.38848857256921,215.3187582952361,-691.332693165611,1.1373206,11.010081,2.3162184,3.1106339,VARIABLE,0,True,True,True,True,False,False,True,3370.205,4.4365,-1.0823,15.7794,0.0054,0.0036,0.0022,0.1111325766576814,-0.10021233590008882,-0.1425862136530168
Gaia DR3 5805810454276181120,5805810454276181120,252.0946837944212,-72.97845320821952,63.42729041392924,-479.05227777255936,-532.5066968417766,1.0501585,10.445256,2.1537066,18.786898,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3320.7864,4.1436,-1.1618,15.7815,0.0001,0.0,0.0,-0.01860002737013214,-0.05756852965000612,-0.19761660873298953
Gaia DR3 4419140645978987904,4419140645978987904,228.9973201362148,0.7957516031522688,63.21385265681703,178.09847996708302,-137.1553778374795,1.2418057,6.703806,1.0097966,-3.356978,NOT_AVAILABLE,0,False,False,False,False,False,True,True,5166.087,4.5603,0.0692,15.7843,0.0001,0.0,0.0,-0.13555777814396763,-0.15592665524230914,0.002869729575067761
Gaia DR3 1130450270073924608,1130450270073924608,146.70363523803653,76.03947042549247,63.325063023847214,87.3667512611242,-1000.440301995851,1.0442513,9.792734,2.1100636,-28.029501,NOT_AVAILABLE,0,True,True,False,False,False,False,True,3532.1582,4.5683,-0.4036,15.7892,0.0007,0.0005,0.0003,-0.041654603196120674,0.02735817699195437,0.20046744235424335
Gaia DR3 6832674634380238848,6832674634380238848,320.0567709913498,-19.855489238479763,63.38643828104384,-173.09379645762,-721.0879054998358,1.0297251,8.497678,1.6927238,17.797462,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3885.392,4.461,-0.5619,15.8034,0.0002,0.0001,0.0001,0.1488238233790483,-0.12462693793033132,-0.07009792285416486
Gaia DR3 1372215976327300480,1372215976327300480,239.57754339419824,35.408158262718665,63.17265565406137,-143.05937540596338,318.11994811695337,1.1850295,11.506599,2.645566,10.007083,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3189.884,4.6131,-0.4062,15.8134,0.0,0.0,0.0,-0.08512387009482536,-0.14495992004256558,0.1195023735452891
Gaia DR3 6398188767690594048,6398188767690594048,336.0939271719752,-65.97694057827437,63.16364609350328,-155.48273985319128,-54.623936646483685,1.467863,11.480136,2.5853214,29.43551,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3198.2007,4.309,-1.0919,15.8244,0.0003,0.0002,0.0001,0.07670969095503745,-0.034002783608635366,-0.18825669067781686
Gaia DR3 6868221463056407168,6868221463056407168,295.553370876108,-20.764012353990857,63.09611677142704,-10.290738203136105,-154.2564367979974,1.3494706,12.709925,3.0638952,-1.9476339,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3058.5032,4.8562,-0.3287,15.8293,0.0008,0.0005,0.0004,0.08310540997501474,-0.17381725064951853,-0.07304728297861873
Gaia DR3 4590758227641991424,4590758227641991424,271.75611083115626,30.56234690690805,63.39426362278724,-100.1499708145503,53.998054341019845,1.3883259,4.947728,0.7627907,-0.38259912,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5925.4526,4.1957,-1.1386,15.8325,0.0,0.0,0.0,0.0054359923336384135,-0.17730195408106125,0.10474807177550312
Gaia DR3 3980560507224374400,3980560507224374400,172.927987345748,22.66728574907765,63.21478181647069,-584.6632692428016,32.818514798942964,1.0866101,9.469826,2.0571003,-5.09358,VARIABLE,0,True,True,False,True,False,True,True,3632.1558,4.5364,-0.5402,15.8426,0.0002,0.0001,0.0001,-0.1885255455681578,0.023388585674076555,0.07933909225131942
Gaia DR3 2372192767809294592,2372192767809294592,15.83877205672847,-13.7994314797556,63.06781556273391,73.18766719739608,33.15315830699109,1.3342668,10.628398,2.4768448,15.413711,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3218.3496,3.9964,-1.2099,15.8661,0.0002,0.0001,0.0001,0.19205505072862974,0.054486498542352386,-0.04903282817139589
Gaia DR3 3223516063958808064,3223516063958808064,83.43563711932828,1.9447191815123408,63.35970667464679,-231.5393115276151,-153.98875225290712,2.4280112,10.379727,2.4307394,48.572876,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3144.3054,3.8871,-0.9908,15.8711,0.0,0.0,0.0,0.023479430452644855,0.20403823206539606,0.00697379567456588
Gaia DR3 6866310172545095424,6866310172545095424,302.5795144151588,-20.4950698499972,63.20742001816341,-427.5824594520644,-367.3781753063445,1.6259565,8.386856,1.6022701,21.447645,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3987.565,4.4762,-0.6872,15.8768,0.0003,0.0002,0.0001,0.10361559733223903,-0.16214689247071926,-0.07192630167654011
Gaia DR3 549890302202250112,549890302202250112,62.05780543399317,74.3810126756448,62.824077284972965,672.3328882460244,-596.8674699386729,1.2312367,12.050236,2.6874952,3.5319371,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3066.484,4.4247,-0.8177,15.9016,0.0008,0.0005,0.0003,0.0258765713565376,0.04878542756306043,0.1975349440409833
Gaia DR3 2372192389852176768,2372192389852176768,15.837700742832006,-13.806212788118964,62.97945150466397,76.0306828908284,41.85387187161063,1.374737,10.863111,2.5426407,14.993961,VARIABLE,0,True,True,True,True,False,True,True,3137.9492,4.1543,-0.7785,15.9143,0.0002,0.0001,0.0001,0.19146881745777428,0.05431631449156884,-0.04890787740059719
Gaia DR3 2473608009504466688,2473608009504466688,12.530589460777726,-10.645349194018037,62.8022373482063,-228.03114929883463,-229.57749769142683,1.034431,5.0295434,0.6863718,8.212956,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6112.7383,4.2285,-0.4573,15.9155,0.0,0.0,0.0,0.1966054778837248,0.04369652208851598,-0.03785653153127412
Gaia DR3 2788769028896753664,2788769028896753664,15.81215848835754,20.098082809316534,62.76521363604779,672.1632750180221,50.96168573056726,1.3694594,10.663842,2.330309,21.02369,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3219.468,4.1513,-0.9475,15.919,0.0,0.0,0.0,0.18512772935695807,0.05242830042508931,0.0704041851781362
Gaia DR3 2999254213453678720,2999254213453678720,89.16931209956947,-10.309936799168852,62.839589174111936,-27.80850716457996,127.74751003903243,1.2657638,11.947085,2.7754078,23.070154,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3016.8135,4.3004,-0.8017,15.9208,0.0,0.0,0.0,0.0029220738292643367,0.20153268985209696,-0.03666465758036567
Gaia DR3 6124711741640147712,6124711741640147712,212.73775281678047,-31.289761728650635,62.81418674511146,-320.4518407288122,126.88980296776266,1.1426303,9.931263,2.1550655,-13.677786,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3387.874,4.2173,-0.8484,15.9359,0.0009,0.0006,0.0004,-0.14711702460414358,-0.09458439870826577,-0.10629740005970718
Gaia DR3 5075243629687810560,5075243629687810560,48.57727876178081,-23.15750510834894,62.90056245523361,331.23681721697665,170.8477069636891,1.8550874,11.326078,2.6871338,32.3681,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3153.6719,4.1977,-1.0351,15.9391,0.001,0.0006,0.0004,0.12447454321488945,0.14107583599381446,-0.08047138261592907
